source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2024:101680:03014477356b6d48,四川,2024,物理类,专科提前批,重庆机电职业技术大学,专业组101（选科：不限）,386,261687,25,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,25,421,236395,489,101680,261687
zyfz:2023:101680:a1e5ef13aa8624a2,四川,2023,物理类,专科提前批,重庆机电职业技术大学,专业组101（选科：不限）,378,240304,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,22,399,224236,511,101680,240304
zyfz:2025:101639:48c800c5ee60b3ec,四川,2025,物理类,专科提前批,渤海船舶职业学院,专业组102（选科：不限）,421,223906,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,5,433,212314,521,101639,223906
zyfz:2024:101639:5daedc293b3b425b,四川,2024,物理类,专科提前批,渤海船舶职业学院,专业组102（选科：不限）,374,267979,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,5,406,248676,479,101639,267979
zyfz:2023:101639:d9272bb0159c60e9,四川,2023,物理类,专科提前批,渤海船舶职业学院,专业组102（选科：不限）,276,282175,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,5,373,243626,431,101639,282175
zyfz:2025:101640:c4138e671fbc1b66,四川,2025,物理类,专科提前批,渤海船舶职业学院,专业组103（选科：不限）,349,266023,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,13,386,249601,450,101640,266023
zyfz:2024:101640:bddabec665c8945e,四川,2024,物理类,专科提前批,渤海船舶职业学院,专业组103（选科：不限）,389,259918,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,103,不限,13,435,222733,492,101640,259918
zyfz:2025:101693:1fef29166e06a211,四川,2025,物理类,专科提前批,西安航空职业技术学院,专业组101（选科：化学）,421,223906,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,化学,15,438,207063,521,101693,223906
zyfz:2024:101693:68d2cfb93260930e,四川,2024,物理类,专科提前批,西安航空职业技术学院,专业组101（选科：化学）,426,231777,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,化学,15,441,216207,527,101693,231777
zyfz:2023:101693:7b114705c3b2dfd1,四川,2023,物理类,专科提前批,西安航空职业技术学院,专业组101（选科：化学）,397,225975,20,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,化学,20,411,213223,528,101693,225975
zyfz:2025:101694:9560382ddf5252fa,四川,2025,物理类,专科提前批,西安航空职业技术学院,专业组102（选科：不限）,383,251223,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,5,417,227464,482,101694,251223
zyfz:2024:101694:3522399e67810c33,四川,2024,物理类,专科提前批,西安航空职业技术学院,专业组102（选科：不限）,423,234643,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,5,447,209184,524,101694,234643
zyfz:2025:101675:cdeefed61391b13e,四川,2025,物理类,专科提前批,湖南国防工业职业技术学院,专业组101（选科：不限）,419,225713,12,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,12,427,218297,519,101675,225713
zyfz:2024:101675:304232bbfe8d5237,四川,2024,物理类,专科提前批,湖南国防工业职业技术学院,专业组101（选科：不限）,384,262840,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,10,416,240710,487,101675,262840
